"","logFC","logCPM","PValue"
"ENSMMUG00000043242",-0.0855523233462262,4.01833730737505,0.635260810957003
"ENSMMUG00000039791",-0.122407479053095,2.14489695747243,0.561438475062884
"ENSMMUG00000047145",0.387551506170553,-1.61566713058829,0.406335213158538
"ENSMMUG00000045125",0.120175693826113,-1.53242593302203,0.88795775488096
"ENSMMUG00000042175",0.651873893930584,-2.32233054944638,0.315904314948776
"ENSMMUG00000041066",-0.422051931049195,0.377878874864778,0.0637232747984331
"ENSMMUG00000027033",-0.0639277509320576,-1.40369861231094,0.951183274598392
"ENSMMUG00000032934",0.0357525453508911,-1.35829787586699,1
"ENSMMUG00000044745",-0.278374207966515,-1.22194579299702,0.55193908042639
"ENSMMUG00000046255",0.0401339688154611,-1.37067471945472,1
"ENSMMUG00000045139",0.273163076525249,-1.20959027894399,0.596577375361148
"ENSMMUG00000038219",-0.00203767535981185,-1.3979549540834,1
"ENSMMUG00000042518",0.680667068995778,-0.781311650377214,0.0900993066794324
"ENSMMUG00000027196",0.662350406017264,-2.37999800827228,0.41151753264277
"ENSMMUG00000032957",0.829104805804555,-2.37082398685206,0.546381676361484
"ENSMMUG00000037963",0.60640033458194,-1.99274523420316,0.392995941100977
"ENSMMUG00000047771",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000043641",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000010418",0.0519379112885534,-2.41313032576112,1
"ENSMMUG00000037903",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000013164",-0.899746721121452,-2.31818287407233,0.206297064906036
"ENSMMUG00000013165",-0.274203900747596,0.487741349214834,0.314773387062459
"ENSMMUG00000009249",0.0618974888417448,5.27958711534158,0.722834777285572
"ENSMMUG00000028080",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000017660",0.299767103846361,-2.37354308934634,1
"ENSMMUG00000011440",0.0150177152242529,-1.11129888900717,1
"ENSMMUG00000034717",1.88745313467614,-2.20596410974712,0.00752492655024674
"ENSMMUG00000015619",-0.387348328052219,4.37300804522332,0.00299827763572634
"ENSMMUG00000021204",-0.388976716675139,3.51106860272192,0.148820599576021
"ENSMMUG00000021206",-0.532806084596109,-1.07400987933852,0.264019421728635
"ENSMMUG00000021207",-0.167212895991348,0.127095313699455,0.506146110327254
"ENSMMUG00000009671",-0.103918627881108,1.38950198528703,0.590063606195745
"ENSMMUG00000023635",1.83928897502077,-2.08426151407827,0.00930383873878385
"ENSMMUG00000019569",-0.320163840073532,3.03802027958292,0.181784448410789
"ENSMMUG00000040143",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000039056",-0.146007396256024,0.392959580543669,0.564862097649861
"ENSMMUG00000031446",-0.0645945446410398,-2.26239337020808,0.999999999999995
"ENSMMUG00000034508",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000034999",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000027122",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000026862",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000038357",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000022574",-0.0726512804804261,7.34864322942833,0.665158707773941
"ENSMMUG00000014407",0.382385142218977,4.44055176916754,0.095971890640267
"ENSMMUG00000027544",0.740076083781949,-2.05995050504182,0.394137571340037
"ENSMMUG00000015861",-0.1825294968683,5.51303315984405,0.399693046505353
"ENSMMUG00000012871",-0.67403539220689,6.16224062503696,0.00296101467017348
"ENSMMUG00000012874",-0.346463683173993,7.03255392324292,0.144518062043597
"ENSMMUG00000012875",-0.0702751398315164,3.87001156223765,0.693297290149062
"ENSMMUG00000013387",-0.827344395192662,4.09048160452587,0.0030983761058192
"ENSMMUG00000042386",0.772397765860556,-2.41119674747058,0.586255971021789
"ENSMMUG00000041550",-0.282886446896594,-2.4015297865088,0.999999999999995
"ENSMMUG00000019708",0.0611997974072032,-0.565358304738304,0.866797253221584
"ENSMMUG00000016961",-0.273880427626264,-2.4018914162918,1
"ENSMMUG00000041303",-0.208166245506096,0.340035068595684,0.396026410832698
"ENSMMUG00000040164",-0.222973029453479,5.26338173422817,0.333279123432281
"ENSMMUG00000032415",0.418539901728127,-2.42668994005315,0.999999999999996
"ENSMMUG00000047442",0.183016075290383,6.79346952453752,0.32164146774633
"ENSMMUG00000033702",0.739961898518669,-1.87104449438598,0.318431500347287
"ENSMMUG00000003564",-0.197421250378241,5.45981778717759,0.475873079631862
"ENSMMUG00000044143",-0.284247970910751,-2.23112396385862,0.853273557901735
"ENSMMUG00000009102",-0.557397939359365,-2.3096721673171,0.401970934648598
"ENSMMUG00000043079",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000047372",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000043201",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000047436",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000043822",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000010763",0.153459639502642,6.14698147889443,0.466954146326277
"ENSMMUG00000032410",-0.184361616893769,-0.846152810153956,0.566406154681877
"ENSMMUG00000037445",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000027947",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000041245",-0.000803289894580431,-1.60439205022704,1
"ENSMMUG00000046359",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000044606",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000045594",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000001687",-0.478740866894475,2.38678193044174,0.00640979551364231
"ENSMMUG00000001689",-0.226829175157474,7.76847932048789,0.185642431382066
"ENSMMUG00000041102",0.41226816133285,-1.85969695369212,0.559246529660976
"ENSMMUG00000009170",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000032779",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000001647",0.252009473104018,-1.13661541844261,0.570080395931171
"ENSMMUG00000013421",0.297323557254754,-2.37430245608735,1
"ENSMMUG00000037283",-0.0295306070305807,-2.41099128779538,1
"ENSMMUG00000043952",0.227285693006174,0.77651607585863,0.327219161285568
"ENSMMUG00000003112",-0.493119507630696,-2.38515927748173,0.676756523846416
"ENSMMUG00000045290",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000022081",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000020532",-0.163885250433362,-0.754830699258601,0.647925995106295
"ENSMMUG00000033781",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000020536",0.171266089628455,-1.56937552843045,0.814832302687218
"ENSMMUG00000039999",-0.0564317217656729,-1.41744026267346,0.950050666363659
"ENSMMUG00000004335",-0.264257951928982,2.54612097158252,0.161306939613888
"ENSMMUG00000004336",-0.436853512697154,-0.983844166561682,0.131885042158928
"ENSMMUG00000007887",-0.365943283589259,-1.62306369470068,0.50835928529905
"ENSMMUG00000013603",0.0146939178923221,3.29616487850619,0.93350673694382
"ENSMMUG00000013604",0.280186132478496,-1.55948554773287,0.643909936259252
"ENSMMUG00000026685",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000016776",-0.102283869933126,4.36625702252332,0.501596073155646
"ENSMMUG00000027020",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000026011",-0.53370375386554,-2.26095500533691,0.691120255469732
"ENSMMUG00000038602",-0.110865002079424,2.23470079687728,0.768749534428758
"ENSMMUG00000038230",-0.134760880251897,-0.210472309836997,0.72516682726272
"ENSMMUG00000047418",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000016777",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000019383",-0.671330793653667,-1.24450732598651,0.222421629604586
"ENSMMUG00000039845",-0.689560189100664,-2.41361893160207,0.508981409795616
"ENSMMUG00000036929",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000039604",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000032401",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000045174",0.411471844368241,-2.4271736013466,0.999999999999993
"ENSMMUG00000007311",0.438653635762284,-2.42579745051158,1
"ENSMMUG00000009258",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000048014",0.678614581145402,-2.15993304755004,0.44335984781112
"ENSMMUG00000032400",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000026363",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000011562",-0.0170528562143366,-2.27306085372475,1
"ENSMMUG00000041511",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000012777",0.250609257555534,-2.32876054273535,0.81776830688283
"ENSMMUG00000034680",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000027379",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000034957",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000019594",-0.23191484664632,1.58968420128998,0.417249367486219
"ENSMMUG00000014259",-0.204760050498756,0.111440806834426,0.442933183471659
"ENSMMUG00000014062",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000016254",-0.793153709820513,-1.49359856767587,0.0439577400563543
"ENSMMUG00000037696",-0.384250729386753,-2.42757202149126,1
"ENSMMUG00000047871",-0.379013880420909,-2.4288473316399,1
"ENSMMUG00000045262",-0.293796125490727,-0.64515310027334,0.391608491710645
"ENSMMUG00000012702",0.185050655071316,-0.792819813191205,0.610554113941855
"ENSMMUG00000000379",-0.915314713529867,-2.4008747154627,0.312316460113507
"ENSMMUG00000000126",-0.335220899014887,3.17015341608649,0.165584641177551
"ENSMMUG00000040450",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000032968",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000024205",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000045159",-0.379507028194297,-2.42838262684667,0.999999999999999
"ENSMMUG00000038606",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000047970",-0.369866755289943,-0.802980366203325,0.267800467590897
"ENSMMUG00000042072",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000029479",-0.740615702173819,-2.33397775684407,0.551985482237714
"ENSMMUG00000042136",0.580101539021362,-1.94256572882125,0.383573804161035
"ENSMMUG00000024497",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000037497",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000032398",-0.280317748671022,0.249554648351918,0.263967401931512
"ENSMMUG00000035055",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000020862",0.264294876443024,3.87506748137573,0.108593752497555
"ENSMMUG00000046922",0.0147696969528527,-2.40873579880568,1
"ENSMMUG00000043170",0.449003680515944,-2.28674291559389,0.776702963602013
"ENSMMUG00000006919",0.296987858682482,-1.89718057268091,0.613567329642302
"ENSMMUG00000040440",-0.517920760755019,-2.22690507313592,0.571704010895562
"ENSMMUG00000006425",0.345526779936813,-2.39826219642871,1
"ENSMMUG00000045465",-0.39394031838888,-0.311605878507665,0.216124869034729
"ENSMMUG00000039524",-0.387731489167947,-2.42729347850037,1
"ENSMMUG00000046500",0.12572280327645,-1.282151997343,0.793979739531251
"ENSMMUG00000000448",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000033307",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000011078",0.573002878956205,-1.14594811302578,0.355211645609402
"ENSMMUG00000008212",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000008209",0.186286217856604,-0.700164392269675,0.546751609917051
"ENSMMUG00000008210",-1.13428090236938,-2.33627089851546,0.241413487199438
"ENSMMUG00000008211",-0.31755831560252,0.17641116301514,0.432560716541198
"ENSMMUG00000039499",0.0431833319651243,-2.41205419335607,1
"ENSMMUG00000013008",-0.274597701619145,3.28931658119346,0.138441600098532
"ENSMMUG00000025180",0.275705850352594,-2.36879892917569,1
"ENSMMUG00000004178",0.110356030994498,0.907593831563212,0.676408345353156
"ENSMMUG00000045834",-0.922469016795748,-2.40054656644082,0.315363412617214
"ENSMMUG00000045191",-0.221158377536528,3.54390278205008,0.319680988678642
"ENSMMUG00000019971",0.00516474825876054,-0.602905656174024,1
"ENSMMUG00000010394",-0.253487805733446,3.06108772957217,0.148928789175214
"ENSMMUG00000045643",-0.0948550034106669,-2.00579758466945,0.912429344832541
"ENSMMUG00000007601",-0.350511062358755,0.288283700185121,0.210101844967606
"ENSMMUG00000032397",0.743228096126451,-2.41192705635084,0.51396271035381
"ENSMMUG00000014829",-0.524978958740403,-1.27770390412338,0.144951953418009
"ENSMMUG00000021579",-1.42627313438143,-2.26484714496854,0.100402004104654
"ENSMMUG00000021581",0.219855442817295,-2.04800364448213,0.811358325010011
"ENSMMUG00000035134",0.712849948677424,-2.41306904721411,0.580925809862656
"ENSMMUG00000045812",-2.16366968737753,-2.29190174671006,0.0504970411827551
"ENSMMUG00000019573",-0.631702169406016,5.46967632839002,9.60308944023015e-05
"ENSMMUG00000019580",-0.0422943444736622,8.08806389733645,0.752045868200662
"ENSMMUG00000019577",0.246134755073078,5.68623107590511,0.310727423962667
"ENSMMUG00000045701",-0.208259538302497,4.37271626371605,0.387604409060635
"ENSMMUG00000023604",-0.0546592915436132,3.80056208800859,0.779981870828905
"ENSMMUG00000032394",-0.148470653752561,3.10149164418278,0.272346516474417
"ENSMMUG00000015655",0.000976696872863242,5.89056783058638,0.995581428666374
"ENSMMUG00000043443",0.941259639003651,-1.74277426494189,0.107637012591939
"ENSMMUG00000015656",-0.194481002846642,4.00983864732366,0.270883089455066
"ENSMMUG00000043772",-0.45201343067918,-2.42497403091217,0.999999999999995
"ENSMMUG00000002151",0.0889816193665522,4.00921000343441,0.6496878650962
"ENSMMUG00000041649",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000018770",-0.0482341286959338,-1.29007377347013,0.944345126791423
"ENSMMUG00000032393",0.706674558808663,-2.37653551862576,0.566314923080985
"ENSMMUG00000018769",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000047274",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000046899",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000005289",-0.231728257979776,-0.515766407842004,0.42066742522633
"ENSMMUG00000032391",0.40647258135641,-2.42883775817913,1
"ENSMMUG00000005291",-0.400745362290509,3.89132581799055,0.0830945186434482
"ENSMMUG00000046251",-0.188673281772614,5.44565951627008,0.321555884299457
"ENSMMUG00000043324",0.0306278144554033,-1.88561810049245,1
"ENSMMUG00000009970",-0.362215825823923,4.50818765929664,0.0554438303352298
"ENSMMUG00000039323",0.0426416469411579,2.41598037637444,0.840768622043973
"ENSMMUG00000003419",-0.262128217325262,2.33373245984505,0.237872736586346
"ENSMMUG00000032387",-0.327001225649044,0.572855702175212,0.153876692476436
"ENSMMUG00000002173",-0.169227774971984,2.17127074705942,0.415881071609188
"ENSMMUG00000020724",-0.179294360498086,-2.33987637246898,1
"ENSMMUG00000044452",-0.394952247852656,-2.42687026716995,1
"ENSMMUG00000024333",0.433957109282861,-2.42597530533837,1
"ENSMMUG00000040061",-0.70560373009002,-2.33829977995177,0.405540514334799
"ENSMMUG00000004150",-0.140677438977653,2.73592203249213,0.475167013083386
"ENSMMUG00000048916",-0.347248039292067,2.10478356061561,0.0539033083279074
"ENSMMUG00000004154",-0.306401540244631,-2.29466534180495,0.824793283858137
"ENSMMUG00000044358",-0.0650175647708353,0.910402854055909,0.830158053757657
"ENSMMUG00000032384",0.797648738747441,-2.3409365658307,0.541713196981932
"ENSMMUG00000045601",0.19383580390212,-2.23976508658367,1
"ENSMMUG00000010501",-0.221575943892515,3.28624906500828,0.615816766925897
"ENSMMUG00000049154",-0.40118276154405,0.859164274877324,0.142219758590128
"ENSMMUG00000038049",0.360625158738486,-2.40119775932308,0.999999999999998
"ENSMMUG00000048928",0.191490606995015,-2.16636856721893,0.999999999999999
"ENSMMUG00000048444",-0.106976385054809,-1.83601781354951,1
"ENSMMUG00000003502",0.0570670233279982,-0.210146810338802,0.854374051209776
"ENSMMUG00000003501",0.942242333297135,-1.91705874714343,0.0882588830734922
"ENSMMUG00000003500",-0.155056773464317,2.96919277688875,0.380386837384649
"ENSMMUG00000044389",0.295989617130121,-0.135560762610622,0.618022060691841
"ENSMMUG00000006111",-0.00858027940086669,7.16279547886111,0.971183022264873
"ENSMMUG00000006113",0.248272658425898,-2.33615473938672,1
"ENSMMUG00000006112",-0.217520417087315,-2.37238851758382,1
"ENSMMUG00000043071",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000000809",-0.676777825831202,-2.20242329481357,0.325769310138066
"ENSMMUG00000033529",0.0703954888427447,-2.4117091745178,1
"ENSMMUG00000021198",0.228351897287752,0.411535815214573,0.522474893329455
"ENSMMUG00000011519",-0.568425558225505,-1.76991760099257,0.416676261590059
"ENSMMUG00000015878",-0.00336215279062605,-0.338574448048506,1
"ENSMMUG00000032378",0.30136878441116,-2.37122717426458,0.999999999999996
"ENSMMUG00000032379",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000032380",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000040845",-0.111733611052973,2.87082211312793,0.592278341075606
"ENSMMUG00000022281",-0.244491607153422,2.65347337444756,0.154913058681557
"ENSMMUG00000039832",-0.00974100918841983,1.01900203105702,0.987486199707206
"ENSMMUG00000006683",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000040880",0.0610355873428939,0.0804798714094352,0.843590270144026
"ENSMMUG00000006684",0.625008635943775,-2.38484650218347,0.636141121630462
"ENSMMUG00000038419",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000011601",-0.548857826380002,-2.21356783772006,0.432056023143983
"ENSMMUG00000003266",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000023324",-0.381304479977295,-2.42790918895656,0.999999999999999
"ENSMMUG00000028304",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000014606",-0.351818682451683,-0.0511971603778562,0.262495470589981
"ENSMMUG00000046633",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000021412",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000021413",-0.311318724824942,-1.51600154810903,0.537786781789751
"ENSMMUG00000021414",-0.389441115288978,-2.42718155776135,0.999999999999995
"ENSMMUG00000013146",-0.646520304137516,-2.23128131403581,0.569298660958508
"ENSMMUG00000013150",-0.357157097284398,0.396390637280316,0.300235713965444
"ENSMMUG00000023172",-0.202282843557908,3.10555768578943,0.186207651722725
"ENSMMUG00000037782",0.0423774566567566,-0.447266756942483,0.939490742176529
"ENSMMUG00000023174",0.221056700352244,-1.07070249188954,0.522322938668465
"ENSMMUG00000045572",0.124478872238795,0.0504460764117928,0.810489013204741
"ENSMMUG00000022293",-0.194232084230362,3.57804723586173,0.331853515133419
"ENSMMUG00000004674",-0.369633723424287,4.14726149495802,0.0718689954248837
"ENSMMUG00000008207",-0.306743520360716,9.16099558577281,0.12670763610271
"ENSMMUG00000005632",0.170948655194937,3.79886322798015,0.342984148879432
"ENSMMUG00000041179",0.330328049748122,-1.84796826560031,0.648065525767253
"ENSMMUG00000007186",0.80814278204181,-2.30155324519665,0.378191115158176
"ENSMMUG00000007185",-0.116919250064067,-2.32181758243021,1
"ENSMMUG00000007189",-0.337123428505534,2.59787889854043,0.0959876314536876
"ENSMMUG00000016981",-0.260876691864188,4.44834662534341,0.148368668577268
"ENSMMUG00000007190",-0.240235115027653,2.38942040573639,0.122399215130045
"ENSMMUG00000007205",0.280721050988414,-1.32986845910799,0.594089010339521
"ENSMMUG00000007235",-0.481106332595303,-0.226004874468126,0.149333371540518
"ENSMMUG00000027890",-0.72774935329452,-2.37954056433052,0.485544900371281
"ENSMMUG00000019167",0.461845831539378,-2.42506611340399,1
"ENSMMUG00000025929",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000048295",0.138451286573835,-2.38928887907162,0.999999999999997
"ENSMMUG00000013199",-2.11571681722457,-2.29977383447876,0.0247938634153834
"ENSMMUG00000013204",-0.365443678396868,6.55467050912908,0.285936835254548
"ENSMMUG00000004188",-0.0103085901421947,7.20490292556835,0.961309668845209
"ENSMMUG00000028211",0.338959899237898,-2.39435015699789,1
"ENSMMUG00000032370",-0.22146442729784,0.897957981166983,0.315328409640384
"ENSMMUG00000022822",-0.368081975759128,6.02462172277547,0.0232420224361966
"ENSMMUG00000032952",0.40988523897012,-2.36560268846821,0.779737464054253
"ENSMMUG00000048282",-1.1497143251858,-2.3416140414129,0.198607080942125
"ENSMMUG00000023423",-0.0449067029836273,2.17389407808156,0.787438913501403
"ENSMMUG00000033084",0.0120821732618717,-2.26366099704456,1
"ENSMMUG00000023424",-0.278030138780684,-0.699646628179788,0.451221138009653
"ENSMMUG00000001307",-0.716699522780297,-2.13201317892993,0.429324892800312
"ENSMMUG00000016666",-0.705239723007356,-2.3355799012733,0.592121942184499
"ENSMMUG00000018763",0.32174864641256,1.78827630290164,0.114464426667389
"ENSMMUG00000015308",-1.01580689269441,-2.21219867511848,0.31750321387172
"ENSMMUG00000015312",0.26353371334627,-2.36857702216698,1
"ENSMMUG00000037151",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000025742",0.41466936709489,-2.42693122974164,1
"ENSMMUG00000010421",-0.078478127841294,4.7911918573414,0.574429814975679
"ENSMMUG00000038281",-0.0681035536949885,-0.67749617859634,0.82561905153067
"ENSMMUG00000010424",-0.446066237266492,-0.12392914557848,0.243851692474239
"ENSMMUG00000000903",-0.318488283574837,-0.120487310174467,0.268048355230174
"ENSMMUG00000025576",0.0174026979605117,-2.38589386678554,1
"ENSMMUG00000007688",-0.273017170499309,2.42641983901382,0.24594777216134
"ENSMMUG00000047907",0.406473602193261,-2.42883775817913,1
"ENSMMUG00000046436",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000033607",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000037889",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000037808",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000024879",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000032743",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000040241",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000033074",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000033177",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000035159",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000033526",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000009607",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000034444",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000032745",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000022224",0.553529082705333,-2.38447777390852,0.72389263476028
"ENSMMUG00000035145",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000017323",0.937946265457289,-2.25865671356433,0.318979146504037
"ENSMMUG00000034550",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000026123",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000040965",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000007515",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000033187",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000006377",-0.650577601948515,-0.598525562878339,0.0563138135952059
"ENSMMUG00000019688",1.41154790096854,2.36182328596713,1.09739971562349e-07
"ENSMMUG00000045080",0.0713319216798938,-2.4117892282842,1
"ENSMMUG00000035819",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000045049",0.0743323481282487,-2.41207272199592,1
"ENSMMUG00000044994",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000023420",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000026243",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000020849",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000020850",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000032363",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000043606",-5.12548240610387e-15,-2.44146047117543,1
"ENSMMUG00000017109",1.00276314009681,1.71253997937373,0.00382630555761435
"ENSMMUG00000002293",-0.581885255666926,-0.0805775011591784,0.0458047341069048
"ENSMMUG00000011497",-0.472761954819608,4.71036761530513,0.00515091565180477
"ENSMMUG00000011498",-0.217762304310292,8.32171684253648,0.0728877732101248
"ENSMMUG00000026707",0.308086671282957,-1.6882550678703,0.68098940854351
"ENSMMUG00000037338",0.94470274957572,-2.10289248894529,0.179379513303803
"ENSMMUG00000017574",0.359473426229471,0.169306198112025,0.250538202658566
"ENSMMUG00000016431",-0.0112074906120682,6.37477914350212,0.969720758991931
"ENSMMUG00000019534",1.91910451688727,-2.19611916822636,0.0273221801827748
"ENSMMUG00000019533",1.24977465529657,-2.20287673512652,0.0935734786155769
"ENSMMUG00000014466",-0.322894815027695,1.88197389875959,0.178993003142272
"ENSMMUG00000000585",0.022241770666661,-2.36027042138967,1
"ENSMMUG00000020282",-0.320960612556973,6.89461585381666,0.0473285349303942
"ENSMMUG00000028527",-0.213445401629247,-2.25310970803748,0.83045794613238
"ENSMMUG00000040232",-0.354297413338587,-2.23536989062337,0.641621027523702
"ENSMMUG00000035549",0.0241321458465157,-2.413852493226,1
"ENSMMUG00000022665",-0.0756043332440217,2.98534022209389,0.705333825710517
"ENSMMUG00000022667",-0.0179583589861722,5.98200869097995,0.899253165632129
"ENSMMUG00000022670",-0.00979747402682611,8.04339222234366,0.9795854798236
"ENSMMUG00000017669",-0.216185560110446,7.04979086466953,0.183906232548463
"ENSMMUG00000032678",-0.00585622462245838,-1.20350219033424,1
"ENSMMUG00000010476",-2.28113677832892,3.95627146917159,1.69540393170059e-12
"ENSMMUG00000018391",-0.0751158519606063,7.29462453070815,0.69547158730819
"ENSMMUG00000024896",0.431142129054968,-1.36764452748861,0.346525183522792
"ENSMMUG00000039363",1.2858251922837,-2.00047275623137,0.0789147345093103
"ENSMMUG00000020222",0.156643453334245,4.29064095768393,0.227057729216125
"ENSMMUG00000020223",-0.371605582701445,5.09866404503686,0.00640986767457315
"ENSMMUG00000032359",-0.12062185698336,4.58139982784886,0.40150782021988
"ENSMMUG00000012384",0.475733431489047,-1.25131559431964,0.262746050225993
"ENSMMUG00000012382",-0.367668089020102,3.54552999919415,0.0297139332710351
"ENSMMUG00000047981",0.250765215058095,-0.798275998854854,0.510528558907294
"ENSMMUG00000032357",1.00508324603843,-2.07666625388884,0.302646172767521
"ENSMMUG00000011076",-0.314806238718212,5.42211197159851,0.0358510302455106
"ENSMMUG00000011074",-0.224481974608588,1.17543361857168,0.429405117071994
"ENSMMUG00000038463",0.0714563562751511,-2.17492566159388,1
"ENSMMUG00000000705",-0.29193968598935,-1.52924386476052,0.657125500682857
"ENSMMUG00000001484",-0.297922798539234,6.33658811571372,0.282597813338951
"ENSMMUG00000037331",0.870815562169469,-2.40854368847424,0.595333879419259
"ENSMMUG00000009037",-0.389025218756972,5.75311326930611,0.00252242905224258
"ENSMMUG00000009043",-0.204019089530488,3.05608332257001,0.277558386619574
"ENSMMUG00000044414",-0.566672053845452,-0.172779653748949,0.0240559537382516
"ENSMMUG00000039903",-0.558433118118143,-0.946007338259272,0.159443424534126
"ENSMMUG00000023574",-0.518395693351048,3.79645826628922,0.0163365656220194
"ENSMMUG00000022815",-0.40716323151078,-2.42633876147196,1
"ENSMMUG00000038270",0.0316822925351082,-0.651102405638335,0.972435337773696
